Id,WnvPresent
15496,0.0708611
15497,0.00517396
15498,0.00666586
15499,3.43617e-06
15500,0.0742927
15501,2.26326e-13
15502,0.125929
15503,0.05932
15504,0.147457
15505,0.00220729
15506,0.00326654
15507,3.78584e-07
15508,0.145865
15509,2.22239e-14
15510,0.25711
15511,0.25711
15512,0.25711
15513,0.0435238
15514,0.0697636
15515,0.000281034
15516,0.25711
15517,3.46579e-11
15518,0.23409
15519,0.154197
15520,0.237683
15521,0.014408
15522,0.0290022
15523,1.09168e-05
15524,0.243793
15525,9.11033e-13
15526,0.25711
15527,0.25711
15528,0.25711
15529,0.257061
15530,0.25711
15531,0.107382
15532,0.25711
15533,1.20602e-07
15534,0.25711
15535,0.25711
15536,0.25711
15537,0.25711
15538,0.25711
15539,0.214944
15540,0.25711
15541,1.33614e-06
15542,0.25711
15543,0.25711
15544,0.25711
15545,0.25711
15546,0.25711
15547,0.183772
15548,0.25711
15549,2.20207e-06
15550,0.25711
15551,0.25711
15552,0.25711
15553,0.257103
15554,0.25711
15555,0.151602
15556,0.25711
15557,1.30935e-06
15558,0.25711
15559,0.25711
15560,0.25711
15561,0.25711
15562,0.25711
15563,0.21225
15564,0.25711
15565,1.48949e-06
15566,0.25711
15567,0.25711
15568,0.25711
15569,0.25711
15570,0.25711
15571,0.245586
15572,0.25711
15573,4.99371e-05
15574,0.25711
15575,0.25711
15576,0.25711
15577,0.156743
15578,0.205646
15579,0.00205882
15580,0.25711
15581,4.02526e-10
15582,0.173052
15583,0.113624
15584,0.17972
15585,0.014706
15586,0.024251
15587,3.20977e-06
15588,0.181659
15589,2.14679e-13
15590,0.25711
15591,0.25711
15592,0.25711
15593,0.25711
15594,0.25711
15595,0.144374
15596,0.25711
15597,5.34543e-07
15598,0.00949358
15599,0.00290263
15600,0.00891095
15601,7.88146e-05
15602,0.000113313
15603,6.30834e-09
15604,0.010127
15605,5.66417e-16
15606,0.251695
15607,0.225133
15608,0.256888
15609,0.0244272
15610,0.0373337
15611,1.20935e-05
15612,0.25711
15613,8.10444e-13
15614,0.237808
15615,0.168457
15616,0.235866
15617,0.0222022
15618,0.0308032
15619,1.63721e-05
15620,0.245878
15621,9.56635e-13
15622,0.104365
15623,0.0592893
15624,0.0968833
15625,0.00277619
15626,0.00438323
15627,4.01813e-07
15628,0.104595
15629,6.13482e-14
15630,0.0597503
15631,0.0334961
15632,0.0633095
15633,0.00241443
15634,0.00357119
15635,5.02569e-07
15636,0.0662894
15637,2.27744e-14
15638,0.0475582
15639,0.0281291
15640,0.0570702
15641,0.00152762
15642,0.00222636
15643,4.32375e-07
15644,0.0550051
15645,4.02239e-14
15646,1.59834e-05
15647,1.60193e-06
15648,1.81307e-05
15649,2.50496e-09
15650,6.77287e-09
15651,4.49645e-14
15652,2.02568e-05
15653,3.11998e-21
15654,0.202582
15655,0.166197
15656,0.211938
15657,0.0301846
15658,0.0368768
15659,3.63704e-05
15660,0.20951
15661,2.18746e-12
15662,0.25711
15663,0.250204
15664,0.25711
15665,0.0327491
15666,0.0466254
15667,1.05369e-05
15668,0.25711
15669,5.53705e-13
15670,0.120785
15671,0.0498809
15672,0.112373
15673,0.00335212
15674,0.00478115
15675,5.02634e-07
15676,0.119335
15677,3.33687e-14
15678,0.206177
15679,0.183123
15680,0.216411
15681,0.0290534
15682,0.0340647
15683,4.06881e-06
15684,0.209857
15685,4.16898e-13
15686,0.0456815
15687,0.0231201
15688,0.0511289
15689,0.00118583
15690,0.0012329
15691,2.05014e-07
15692,0.0518503
15693,1.47387e-14
15694,0.25711
15695,0.25711
15696,0.25711
15697,0.25711
15698,0.25711
15699,0.151318
15700,0.25711
15701,3.36784e-07
15702,0.25711
15703,0.25711
15704,0.25711
15705,0.25711
15706,0.25711
15707,0.179964
15708,0.25711
15709,3.46863e-07
15710,0.184011
15711,0.0890235
15712,0.197557
15713,0.00405969
15714,0.00654057
15715,1.33357e-06
15716,0.198701
15717,8.84584e-14
15718,0.0743937
15719,0.0302004
15720,0.0745827
15721,0.000767009
15722,0.00138593
15723,5.32746e-08
15724,0.0792927
15725,2.83916e-15
15726,0.15007
15727,0.0761223
15728,0.148683
15729,0.00240054
15730,0.00320514
15731,6.07376e-07
15732,0.159978
15733,3.68305e-14
15734,0.0519047
15735,0.0173473
15736,0.0535148
15737,0.00016194
15738,0.000382478
15739,1.26393e-08
15740,0.0551568
15741,9.4246e-16
15742,6.03172e-20
15743,5.55806e-21
15744,7.44421e-20
15745,7.62817e-24
15746,2.19868e-23
15747,1.30455e-28
15748,8.10123e-20
15749,8.07524e-36
15750,5.56598e-10
15751,6.48449e-11
15752,6.37503e-10
15753,1.42363e-13
15754,3.58044e-13
15755,2.52561e-18
15756,7.05361e-10
15757,1.56332e-25
15758,0.25711
15759,0.25711
15760,0.25711
15761,0.25711
15762,0.25711
15763,0.224761
15764,0.25711
15765,4.2267e-07
15766,5.63998e-09
15767,5.13947e-10
15768,6.78927e-09
15769,8.50817e-13
15770,2.27296e-12
15771,1.61633e-17
15772,7.4079e-09
15773,1.20478e-24
15774,0.0331324
15775,0.0113588
15776,0.0349628
15777,9.48795e-05
15778,0.000207372
15779,3.26624e-09
15780,0.0370369
15781,2.02733e-16
15782,0.000423056
15783,0.00010416
15784,0.000539773
15785,7.63965e-07
15786,1.72671e-06
15787,3.79581e-11
15788,0.000542568
15789,2.00369e-18
15790,1.57639e-08
15791,2.01673e-09
15792,1.98194e-08
15793,5.41058e-12
15794,1.3481e-11
15795,1.27757e-16
15796,2.07294e-08
15797,8.47951e-24
15798,3.1026e-05
15799,4.31452e-06
15800,3.65849e-05
15801,1.06902e-08
15802,2.77499e-08
15803,2.12418e-13
15804,4.10628e-05
15805,1.25236e-20
15806,1.74948e-06
15807,1.7697e-07
15808,1.96923e-06
15809,2.87811e-10
15810,7.70338e-10
15811,5.54964e-15
15812,2.25456e-06
15813,4.2374e-22
15814,4.62152e-06
15815,8.3337e-07
15816,5.54242e-06
15817,3.33586e-09
15818,7.93359e-09
15819,6.4808e-14
15820,5.89773e-06
15821,3.37257e-21
15822,6.87099e-05
15823,9.8382e-06
15824,7.52372e-05
15825,2.95379e-08
15826,6.97104e-08
15827,4.34432e-13
15828,8.34644e-05
15829,2.71585e-20
15830,6.37936e-05
15831,7.78924e-06
15832,7.079e-05
15833,1.73236e-08
15834,4.63704e-08
15835,2.9149e-13
15836,7.67311e-05
15837,1.98787e-20
15838,4.94449e-09
15839,7.10194e-10
15840,6.1241e-09
15841,1.87972e-12
15842,4.88123e-12
15843,4.59979e-17
15844,6.58458e-09
15845,2.10274e-24
15846,0.000105741
15847,1.68347e-05
15848,0.000138908
15849,4.95217e-08
15850,1.31612e-07
15851,1.22692e-12
15852,0.000142201
15853,8.63859e-20
15854,4.6506e-05
15855,6.67603e-06
15856,5.8481e-05
15857,1.46109e-08
15858,3.57939e-08
15859,2.2837e-13
15860,6.1341e-05
15861,1.39106e-20
15862,8.09327e-07
15863,1.313e-07
15864,1.0646e-06
15865,3.79783e-10
15866,9.82987e-10
15867,8.70793e-15
15868,1.0555e-06
15869,5.7139e-22
15870,6.12698e-05
15871,8.13153e-06
15872,7.2498e-05
15873,2.13689e-08
15874,4.81443e-08
15875,5.33607e-13
15876,7.8452e-05
15877,3.69974e-20
15878,2.70911e-05
15879,4.20799e-06
15880,3.77487e-05
15881,1.12248e-08
15882,2.52361e-08
15883,3.03167e-13
15884,3.74826e-05
15885,1.4232e-20
15886,2.77089e-08
15887,4.20548e-09
15888,3.23144e-08
15889,1.38757e-11
15890,3.42706e-11
15891,3.42819e-16
15892,3.47502e-08
15893,2.1603e-23
15894,0.00019315
15895,3.23689e-05
15896,0.000233661
15897,8.98555e-08
15898,2.32569e-07
15899,1.91828e-12
15900,0.000248346
15901,1.08909e-19
15902,4.14022e-07
15903,6.47647e-08
15904,4.73256e-07
15905,2.65546e-10
15906,6.62443e-10
15907,6.68894e-15
15908,4.97305e-07
15909,4.07532e-22
15910,2.56184e-07
15911,3.70342e-08
15912,3.19926e-07
15913,9.38692e-11
15914,2.3505e-10
15915,1.69337e-15
15916,3.23219e-07
15917,1.12063e-22
15918,6.55985e-06
15919,6.55993e-06
15920,9.12029e-07
15921,8.28909e-06
15922,2.44686e-09
15923,6.09664e-09
15924,9.09314e-14
15925,8.87101e-06
15926,3.86638e-21
15927,9.18194e-06
15928,1.62929e-06
15929,1.14959e-05
15930,4.97827e-09
15931,1.29279e-08
15932,1.60104e-13
15933,1.21881e-05
15934,6.8724e-21
15935,0.000118021
15936,1.63204e-05
15937,0.000121041
15938,6.69982e-08
15939,1.40863e-07
15940,1.81562e-12
15941,0.000139332
15942,1.22555e-19
15943,7.94681e-05
15944,1.51587e-05
15945,9.06169e-05
15946,5.62488e-08
15947,1.47427e-07
15948,1.24444e-12
15949,9.6089e-05
15950,1.19473e-19
15951,7.07288e-09
15952,9.0488e-10
15953,9.34149e-09
15954,2.09098e-12
15955,5.58604e-12
15956,5.53041e-17
15957,9.76883e-09
15958,2.69668e-24
15959,1.13576e-08
15960,1.89778e-09
15961,1.4841e-08
15962,4.95889e-12
15963,1.11489e-11
15964,1.31739e-16
15965,1.51516e-08
15966,6.21265e-24
15967,7.48791e-05
15968,1.59018e-05
15969,9.42941e-05
15970,8.74555e-08
15971,1.68404e-07
15972,2.13327e-12
15973,9.81496e-05
15974,1.1228e-19
15975,9.0538e-05
15976,1.09188e-05
15977,9.81307e-05
15978,1.79925e-08
15979,4.99318e-08
15980,3.26955e-13
15981,0.000112651
15982,2.26525e-20
15983,6.30742e-05
15984,9.94555e-06
15985,7.13582e-05
15986,3.5141e-08
15987,7.74895e-08
15988,7.59051e-13
15989,7.65654e-05
15990,6.08762e-20
15991,2.35887e-05
15992,2.28636e-06
15993,2.90832e-05
15994,3.69549e-09
15995,9.13997e-09
15996,5.48916e-14
15997,3.19602e-05
15998,3.39778e-21
15999,0.000178937
16000,2.95162e-05
16001,0.000219838
16002,5.88262e-08
16003,1.45123e-07
16004,9.5557e-13
16005,0.000231735
16006,5.91497e-20
16007,3.20518e-08
16008,4.21083e-09
16009,4.08378e-08
16010,1.17824e-11
16011,2.649e-11
16012,2.46993e-16
16013,4.22228e-08
16014,1.07093e-23
16015,6.91318e-05
16016,9.10333e-06
16017,6.73425e-05
16018,2.03427e-08
16019,5.09404e-08
16020,3.66972e-13
16021,8.05187e-05
16022,2.54652e-20
16023,2.03679e-08
16024,2.43197e-09
16025,2.31419e-08
16026,5.17831e-12
16027,1.35447e-11
16028,9.01469e-17
16029,2.62073e-08
16030,5.21563e-24
16031,9.76578e-08
16032,1.1085e-08
16033,1.23837e-07
16034,1.92974e-11
16035,5.58171e-11
16036,3.24698e-16
16037,1.34878e-07
16038,1.8233e-23
16039,1.99803e-06
16040,3.23782e-07
16041,2.56506e-06
16042,1.07235e-09
16043,2.34404e-09
16044,3.00176e-14
16045,2.67566e-06
16046,1.21413e-21
16047,1.70958e-07
16048,2.43882e-08
16049,2.21305e-07
16050,5.24762e-11
16051,1.35821e-10
16052,1.03648e-15
16053,2.28428e-07
16054,6.95197e-23
16055,7.15019e-05
16056,1.38071e-05
16057,9.19819e-05
16058,5.79189e-08
16059,1.29736e-07
16060,2.65281e-12
16061,9.24254e-05
16062,1.66069e-19
16063,1.98604e-09
16064,2.50401e-10
16065,2.62297e-09
16066,4.73507e-13
16067,1.18574e-12
16068,8.54233e-18
16069,2.743e-09
16070,5.79677e-25
16071,2.46432e-09
16072,3.88413e-10
16073,3.22026e-09
16074,1.00232e-12
16075,2.59428e-12
16076,2.36265e-17
16077,3.28756e-09
16078,1.49107e-24
16079,4.41209e-05
16080,6.72924e-06
16081,5.10374e-05
16082,1.36869e-08
16083,3.4337e-08
16084,2.07854e-13
16085,5.59497e-05
16086,1.19386e-20
16087,1.47353e-05
16088,2.8765e-06
16089,1.93194e-05
16090,8.17725e-09
16091,2.00648e-08
16092,2.45598e-13
16093,1.9241e-05
16094,1.51999e-20
16095,3.27962e-07
16096,4.71062e-08
16097,4.06202e-07
16098,1.22471e-10
16099,3.16095e-10
16100,2.9163e-15
16101,4.36751e-07
16102,1.51829e-22
16103,7.07361e-05
16104,7.07359e-05
16105,1.16731e-05
16106,7.68713e-05
16107,3.65557e-08
16108,8.25756e-08
16109,8.17405e-13
16110,8.51056e-05
16111,3.89419e-20
16112,2.26029e-08
16113,2.33619e-09
16114,2.80587e-08
16115,4.54783e-12
16116,1.0537e-11
16117,8.06612e-17
16118,3.05489e-08
16119,4.1725e-24
16120,1.6032e-05
16121,2.55713e-06
16122,2.0115e-05
16123,8.1216e-09
16124,1.7137e-08
16125,2.25435e-13
16126,2.07481e-05
16127,1.39544e-20
16128,1.67019e-05
16129,3.08073e-06
16130,2.06955e-05
16131,1.8993e-08
16132,4.96386e-08
16133,6.4297e-13
16134,2.10531e-05
16135,3.06893e-20
16136,3.70441e-09
16137,4.67269e-10
16138,4.89252e-09
16139,7.19126e-13
16140,1.96328e-12
16141,1.20998e-17
16142,5.11637e-09
16143,8.22593e-25
16144,0.000424012
16145,8.36743e-05
16146,0.000535453
16147,3.60482e-07
16148,8.07483e-07
16149,1.13317e-11
16150,0.000554338
16151,8.45624e-19
16152,6.05684e-06
16153,7.29222e-07
16154,6.87666e-06
16155,1.45633e-09
16156,3.98366e-09
16157,2.50172e-14
16158,7.74698e-06
16159,1.41967e-21
16160,0.000122496
16161,1.75365e-05
16162,0.000140909
16163,4.68337e-08
16164,1.25258e-07
16165,8.15132e-13
16166,0.000155301
16167,4.70458e-20
16168,6.67315e-05
16169,1.08504e-05
16170,8.11532e-05
16171,3.38093e-08
16172,8.87199e-08
16173,9.06436e-13
16174,8.46843e-05
16175,6.02271e-20
16176,1.02964e-10
16177,1.05445e-11
16178,1.19683e-10
16179,1.76643e-14
16180,4.14853e-14
16181,3.19326e-19
16182,1.31046e-10
16183,1.36917e-26
16184,2.82653e-08
16185,3.59943e-09
16186,3.24712e-08
16187,9.07167e-12
16188,2.20641e-11
16189,1.95104e-16
16190,3.6446e-08
16191,8.41314e-24
16192,6.81909e-24
16193,6.14347e-25
16194,8.41224e-24
16195,8.29166e-28
16196,2.14506e-27
16197,1.23158e-32
16198,9.1547e-24
16199,0.0
16200,1.15734e-07
16201,2.48249e-08
16202,1.58237e-07
16203,1.44637e-10
16204,3.32777e-10
16205,7.869e-15
16206,1.53631e-07
16207,3.667e-22
16208,0.000119086
16209,2.08255e-05
16210,0.000142589
16211,8.04142e-08
16212,1.80328e-07
16213,2.01341e-12
16214,0.000148382
16215,1.5299e-19
16216,5.26772e-10
16217,7.48967e-11
16218,6.52452e-10
16219,1.40999e-13
16220,3.6854e-13
16221,2.27829e-18
16222,7.01518e-10
16223,1.40281e-25
16224,2.56451e-05
16225,3.15436e-06
16226,3.11143e-05
16227,6.35246e-09
16228,1.58423e-08
16229,1.146e-13
16230,3.30372e-05
16231,7.63345e-21
16232,7.05114e-07
16233,9.546e-08
16234,8.52193e-07
16235,2.05183e-10
16236,5.35494e-10
16237,3.04778e-15
16238,8.62551e-07
16239,1.70609e-22
16240,1.83881e-07
16241,3.02813e-08
16242,2.41254e-07
16243,9.59297e-11
16244,2.42836e-10
16245,2.34777e-15
16246,2.39588e-07
16247,1.44091e-22
16248,4.23376e-09
16249,6.00606e-10
16250,5.24378e-09
16251,1.61133e-12
16252,4.01476e-12
16253,4.69309e-17
16254,5.6383e-09
16255,2.32987e-24
16256,0.000484786
16257,0.000100406
16258,0.000590821
16259,3.64268e-07
16260,9.07892e-07
16261,1.38805e-11
16262,0.000614965
16263,9.31397e-19
16264,1.97315e-06
16265,2.73961e-07
16266,2.44387e-06
16267,5.66026e-10
16268,1.52691e-09
16269,1.07304e-14
16270,2.6277e-06
16271,7.60314e-22
16272,5.18716e-06
16273,6.83996e-07
16274,6.61382e-06
16275,1.74433e-09
16276,4.26525e-09
16277,2.7043e-14
16278,6.8941e-06
16279,1.53159e-21
16280,0.000558834
16281,0.000142016
16282,0.000636414
16283,5.90662e-07
16284,1.64141e-06
16285,1.02149e-11
16286,0.000669308
16287,6.84588e-19
16288,3.00067e-08
16289,3.87893e-09
16290,4.0044e-08
16291,8.57533e-12
16292,2.26026e-11
16293,1.62605e-16
16294,4.15164e-08
16295,7.25368e-24
16296,2.47141e-05
16297,3.34673e-06
16298,3.06671e-05
16299,1.14681e-08
16300,2.66112e-08
16301,2.50913e-13
16302,3.13246e-05
16303,2.08932e-20
16304,9.82827e-05
16305,1.15868e-05
16306,0.000103627
16307,3.80034e-08
16308,7.65161e-08
16309,6.69937e-13
16310,0.00011922
16311,4.77236e-20
16312,7.75628e-07
16313,1.11409e-07
16314,9.60667e-07
16315,3.22546e-10
16316,7.54977e-10
16317,7.34838e-15
16318,1.03293e-06
16319,5.5624e-22
16320,1.6292e-06
16321,3.43354e-07
16322,2.15073e-06
16323,1.42356e-09
16324,3.57548e-09
16325,6.97376e-14
16326,2.16504e-06
16327,4.32479e-21
16328,3.64097e-09
16329,3.68702e-10
16330,4.21592e-09
16331,6.80175e-13
16332,1.70322e-12
16333,1.22703e-17
16334,4.64145e-09
16335,7.61994e-25
16336,2.85257e-05
16337,4.61255e-06
16338,3.31844e-05
16339,2.61699e-08
16340,4.99696e-08
16341,7.61075e-13
16342,3.4971e-05
16343,5.85168e-20
16344,6.78145e-11
16345,8.43157e-12
16346,9.17633e-11
16347,1.85645e-14
16348,4.38021e-14
16349,3.84374e-19
16350,9.48605e-11
16351,2.07655e-26
16352,7.43796e-06
16353,1.39236e-06
16354,9.84246e-06
16355,5.4154e-09
16356,1.24126e-08
16357,1.82723e-13
16358,9.81889e-06
16359,8.22105e-21
16360,1.30972e-07
16361,1.29154e-08
16362,1.55182e-07
16363,2.10047e-11
16364,5.70911e-11
16365,4.11297e-16
16366,1.73996e-07
16367,2.85426e-23
16368,4.11703e-05
16369,6.05915e-06
16370,5.13599e-05
16371,1.71684e-08
16372,3.74889e-08
16373,3.88935e-13
16374,5.40492e-05
16375,2.5162e-20
16376,7.77489e-09
16377,9.9468e-10
16378,1.02686e-08
16379,2.13245e-12
16380,5.59034e-12
16381,3.41002e-17
16382,1.07383e-08
16383,2.07638e-24
16384,7.18705e-05
16385,1.40503e-05
16386,9.44424e-05
16387,5.04538e-08
16388,1.22235e-07
16389,1.1684e-12
16390,9.41719e-05
16391,7.52271e-20
16392,8.4693e-06
16393,1.25231e-06
16394,1.00799e-05
16395,3.54387e-09
16396,8.85839e-09
16397,7.61309e-14
16398,1.08383e-05
16399,3.35062e-21
16400,1.77721e-05
16401,2.28676e-06
16402,2.07305e-05
16403,5.87544e-09
16404,1.48346e-08
16405,1.99804e-13
16406,2.28279e-05
16407,1.44566e-20
16408,4.60228e-05
16409,7.83907e-06
16410,5.75667e-05
16411,2.15626e-08
16412,5.24873e-08
16413,4.39613e-13
16414,5.92713e-05
16415,2.43035e-20
16416,2.10513e-07
16417,2.33632e-08
16418,2.2556e-07
16419,4.40117e-11
16420,1.12679e-10
16421,7.05429e-16
16422,2.56025e-07
16423,4.3666e-23
16424,8.15498e-06
16425,1.32203e-06
16426,1.12117e-05
16427,3.4513e-09
16428,9.21275e-09
16429,8.14737e-14
16430,1.09983e-05
16431,5.81973e-21
16432,2.73679e-07
16433,3.02996e-08
16434,3.08055e-07
16435,6.03366e-11
16436,1.54796e-10
16437,1.13943e-15
16438,3.52694e-07
16439,8.24548e-23
16440,4.19128e-09
16441,5.00462e-10
16442,4.76238e-09
16443,9.13657e-13
16444,2.48686e-12
16445,1.86707e-17
16446,5.39293e-09
16447,1.27196e-24
16448,0.000248012
16449,3.31652e-05
16450,0.00028549
16451,7.63094e-08
16452,1.75881e-07
16453,1.39338e-12
16454,0.000317125
16455,1.06552e-19
16456,1.49336e-05
16457,1.89215e-06
16458,1.83009e-05
16459,3.12359e-09
16460,8.08257e-09
16461,4.63954e-14
16462,1.94053e-05
16463,2.87198e-21
16464,1.31792e-09
16465,1.6861e-10
16466,1.74064e-09
16467,4.06939e-13
16468,1.08712e-12
16469,9.316e-18
16470,1.82025e-09
16471,5.17941e-25
16472,8.90158e-17
16473,7.55735e-18
16474,1.12225e-16
16475,1.01263e-20
16476,2.47051e-20
16477,1.53295e-25
16478,1.20911e-16
16479,9.48935e-33
16480,4.4586e-07
16481,6.20195e-08
16482,5.37137e-07
16483,1.44204e-10
16484,3.40913e-10
16485,2.43618e-15
16486,5.66703e-07
16487,1.50804e-22
16488,1.78382e-05
16489,2.91245e-06
16490,2.22164e-05
16491,8.23551e-09
16492,2.23957e-08
16493,2.82076e-13
16494,2.24355e-05
16495,1.99403e-20
16496,2.21848e-06
16497,2.63519e-07
16498,2.64775e-06
16499,5.62741e-10
16500,1.24441e-09
16501,1.34947e-14
16502,2.86264e-06
16503,5.37525e-22
16504,1.1118e-05
16505,1.73977e-06
16506,1.39808e-05
16507,3.9272e-09
16508,1.04914e-08
16509,6.96679e-14
16510,1.46646e-05
16511,4.13342e-21
16512,0.000103228
16513,1.3298e-05
16514,0.000113515
16515,3.19117e-08
16516,8.55352e-08
16517,6.12227e-13
16518,0.000130495
16519,3.84495e-20
16520,2.436e-05
16521,4.1088e-06
16522,2.91133e-05
16523,1.32127e-08
16524,3.02928e-08
16525,3.02446e-13
16526,3.13562e-05
16527,2.44262e-20
16528,0.000171248
16529,2.74307e-05
16530,0.000195042
16531,7.65254e-08
16532,1.91244e-07
16533,2.46963e-12
16534,0.000214308
16535,1.78719e-19
16536,4.38517e-05
16537,7.65731e-06
16538,5.50118e-05
16539,2.50929e-08
16540,5.71078e-08
16541,9.56679e-13
16542,5.82263e-05
16543,7.78357e-20
16544,1.46693e-05
16545,2.86589e-06
16546,1.77424e-05
16547,9.25738e-09
16548,2.27269e-08
16549,2.23231e-13
16550,1.87825e-05
16551,1.39956e-20
16552,0.0257692
16553,0.0084241
16554,0.0257932
16555,8.69869e-05
16556,0.000194984
16557,2.1933e-09
16558,0.0294011
16559,1.35767e-16
16560,0.000668744
16561,0.000153056
16562,0.000832351
16563,6.49019e-07
16564,1.42088e-06
16565,1.28692e-11
16566,0.000856096
16567,7.96624e-19
16568,8.37702e-06
16569,8.25863e-07
16570,1.032e-05
16571,1.32592e-09
16572,3.32018e-09
16573,2.38807e-14
16574,1.12824e-05
16575,1.47819e-21
16576,6.06119e-09
16577,7.12957e-10
16578,8.20681e-09
16579,1.17736e-12
16580,2.95795e-12
16581,1.78606e-17
16582,8.40056e-09
16583,9.08071e-25
16584,2.6022e-05
16585,3.635e-06
16586,3.05388e-05
16587,5.4942e-09
16588,1.43395e-08
16589,8.16087e-14
16590,3.35021e-05
16591,4.91944e-21
16592,6.55335e-05
16593,1.47242e-05
16594,7.981e-05
16595,4.5079e-08
16596,1.12899e-07
16597,8.58897e-13
16598,8.18668e-05
16599,4.8731e-20
16600,2.67856e-06
16601,2.7685e-07
16602,3.19241e-06
16603,5.38933e-10
16604,1.29914e-09
16605,1.05839e-14
16606,3.57362e-06
16607,5.2853e-22
16608,6.45242e-08
16609,6.18368e-09
16610,7.93471e-08
16611,9.65445e-12
16612,2.41759e-11
16613,1.74162e-16
16614,8.73418e-08
16615,1.08657e-23
16616,0.000305636
16617,3.63251e-05
16618,0.000329452
16619,7.13856e-08
16620,1.97648e-07
16621,1.45881e-12
16622,0.000395179
16623,1.41882e-19
16624,3.28645e-10
16625,4.3608e-11
16626,4.17298e-10
16627,6.40964e-14
16628,1.85393e-13
16629,1.06799e-18
16630,4.3918e-10
16631,6.48496e-26
16632,2.41377e-12
16633,2.5284e-13
16634,2.89371e-12
16635,3.88577e-16
16636,1.12392e-15
16637,6.53801e-21
16638,3.22103e-12
16639,4.38851e-28
16640,2.765e-08
16641,2.77219e-09
16642,3.33651e-08
16643,5.75707e-12
16644,1.38928e-11
16645,1.13492e-16
16646,3.64727e-08
16647,5.93756e-24
16648,4.78663e-07
16649,6.87518e-08
16650,5.85384e-07
16651,1.9282e-10
16652,5.00718e-10
16653,4.74085e-15
16654,6.37438e-07
16655,1.93559e-22
16656,1.35804e-09
16657,1.84179e-10
16658,1.61106e-09
16659,6.10725e-13
16660,1.29209e-12
16661,1.20748e-17
16662,1.72495e-09
16663,5.55415e-25
16664,1.57181e-05
16665,2.01143e-06
16666,1.81856e-05
16667,4.4768e-09
16668,1.061e-08
16669,6.64984e-14
16670,2.04529e-05
16671,3.84315e-21
16672,0.000221423
16673,4.72505e-05
16674,0.000289227
16675,1.78779e-07
16676,4.25357e-07
16677,3.05679e-12
16678,0.000282089
16679,1.79208e-19
16680,3.16928e-05
16681,6.76979e-06
16682,3.99104e-05
16683,2.83937e-08
16684,6.01345e-08
16685,6.66653e-13
16686,4.15425e-05
16687,3.47087e-20
16688,7.83019e-08
16689,1.3315e-08
16690,9.51212e-08
16691,2.97882e-11
16692,7.14512e-11
16693,6.05211e-16
16694,1.01374e-07
16695,2.41051e-23
16696,7.72188e-11
16697,7.40012e-12
16698,9.49597e-11
16699,1.03843e-14
16700,2.71021e-14
16701,1.54242e-19
16702,1.04526e-10
16703,9.54813e-27
16704,8.1948e-05
16705,8.19485e-05
16706,1.75578e-05
16707,9.65702e-05
16708,6.20313e-08
16709,1.71641e-07
16710,1.12359e-12
16711,0.000105016
16712,6.72877e-20
16713,6.38325e-06
16714,1.02042e-06
16715,8.53901e-06
16716,3.24753e-09
16717,8.43351e-09
16718,1.04442e-13
16719,8.79067e-06
16720,4.35572e-21
16721,0.00400666
16722,0.00400673
16723,0.00400675
16724,0.00400679
16725,0.00123212
16726,0.00462917
16727,9.40808e-06
16728,2.48231e-05
16729,2.45755e-10
16730,0.00486899
16731,1.52608e-17
16732,0.000336221
16733,5.35449e-05
16734,0.000412721
16735,1.20094e-07
16736,3.2688e-07
16737,2.45172e-12
16738,0.000438224
16739,1.60315e-19
16740,0.242863
16741,0.242863
16742,0.185316
16743,0.247266
16744,0.0161024
16745,0.027881
16746,1.73054e-06
16747,0.247236
16748,1.09373e-13
16749,0.248198
16750,0.231323
16751,0.252377
16752,0.058875
16753,0.0622178
16754,2.21164e-05
16755,0.252347
16756,1.73409e-12
16757,0.238937
16758,0.219067
16759,0.24807
16760,0.102629
16761,0.117368
16762,3.87351e-05
16763,0.245992
16764,2.50113e-12
16765,0.225081
16766,0.22508
16767,0.225078
16768,0.225077
16769,0.205976
16770,0.23661
16771,0.0807218
16772,0.101289
16773,2.08613e-05
16774,0.233563
16775,1.29723e-12
16776,0.24206
16777,0.232381
16778,0.247873
16779,0.0571717
16780,0.0742487
16781,2.31212e-05
16782,0.250396
16783,1.27323e-12
16784,0.250423
16785,0.250661
16786,0.250302
16787,0.226717
16788,0.216539
16789,0.000671464
16790,0.250272
16791,1.18857e-10
16792,0.0179436
16793,0.00626931
16794,0.0237573
16795,7.26696e-05
16796,0.000145009
16797,3.13573e-09
16798,0.0230308
16799,1.7396e-16
16800,6.26012e-05
16801,9.61844e-06
16802,7.52212e-05
16803,3.07469e-08
16804,7.24843e-08
16805,9.11464e-13
16806,8.00379e-05
16807,4.33932e-20
16808,0.183547
16809,0.120934
16810,0.193893
16811,0.0217128
16812,0.0268862
16813,9.56046e-06
16814,0.201147
16815,6.21991e-13
16816,5.15147e-07
16817,6.72607e-08
16818,6.16484e-07
16819,2.13491e-10
16820,4.97451e-10
16821,3.17115e-15
16822,6.50172e-07
16823,1.96301e-22
16824,0.000192709
16825,3.19376e-05
16826,0.000240018
16827,1.20054e-07
16828,2.58984e-07
16829,3.35961e-12
16830,0.000252053
16831,1.73995e-19
16832,0.000546682
16833,0.000112025
16834,0.000684444
16835,2.66068e-07
16836,7.24359e-07
16837,4.12253e-12
16838,0.00071611
16839,2.55192e-19
16840,2.35856e-05
16841,3.66137e-06
16842,2.52187e-05
16843,1.2006e-08
